13080403,损失类个人循环贷款,,D,T,A,156,130804,TRUE,13080403,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
2221,应交税费,,C,T,B,156,,TRUE,2221,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
222111,应交增值税,,C,T,B,156,2221,TRUE,222111,FALSE,2,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
22211102,销项税额,,C,T,B,156,222111,TRUE,22211102,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
2241,其他应付款,,C,T,B,156,,TRUE,2241,FALSE,1,FALSE,CUSTR/FUNDING,FALSE
224102,联合贷待清算应付款,,C,T,B,156,2241,TRUE,224102,FALSE,2,TRUE,CUSTR/FUNDING,TRUE
224105,待查挂账（贷方）,,C,T,B,156,2241,TRUE,224105,FALSE,2,FALSE,CUSTR/FUNDING,FALSE
22410501,待处理客户款项（贷方）,,C,T,B,156,224105,TRUE,22410501,FALSE,3,TRUE,CUSTR/FUNDING,FALSE
22410502,待处理商户款项（贷方）,,C,T,B,156,224105,TRUE,22410502,FALSE,3,TRUE,CUSTR/FUNDING,FALSE
3001,清算资金往来,,T,T,D,156,,TRUE,3001,FALSE,1,TRUE,CUSTR/FUNDING,TRUE
3002,待清算增值服务款项,,T,T,D,156,,TRUE,3002,FALSE,1,TRUE,CUSTR/ACTIVITY,FALSE
4104,利润分配,,C,T,E,156,,TRUE,4104,FALSE,1,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
6011,利息收入,,C,T,C,156,,TRUE,6011,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
601101,个人贷款利息收入,,C,T,C,156,6011,TRUE,601101,FALSE,2,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
60110101,个人短期贷款利息收入,,C,T,C,156,601101,TRUE,60110101,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
60110102,个人中长期贷款利息收入,,C,T,C,156,601101,TRUE,60110102,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
60110103,个人循环贷款利息收入,,C,T,C,156,601101,TRUE,60110103,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
601104,个人关注类贷款利息收入,,C,T,C,156,6011,TRUE,601104,FALSE,2,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
60110401,个人关注类短期贷款利息收入,,C,T,C,156,601104,TRUE,60110401,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
60110402,个人关注类中长期贷款利息收入,,C,T,C,156,601104,TRUE,60110402,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
60110403,个人关注类循环贷款利息收入,,C,T,C,156,601104,TRUE,60110403,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
6012,待转利息收入收回,,C,T,C,156,,TRUE,6012,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
601201,待转次级类贷款利息收入收回,,C,T,C,156,6012,TRUE,601201,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
601202,待转可疑类贷款利息收入收回,,C,T,C,156,6012,TRUE,601202,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
601203,待转损失类贷款利息收入收回,,C,T,C,156,6012,TRUE,601203,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
601204,已核销损失类贷款利息收回,,C,T,C,156,6012,TRUE,601204,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
601299,其他待转利息收入收回,,C,T,C,156,6012,TRUE,601299,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
6021,手续费及佣金收入,,C,T,C,156,,TRUE,6021,FALSE,1,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
602101,贷款业务收入,,C,T,C,156,6021,TRUE,602101,FALSE,2,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
60210102,服务费收入,,C,T,C,156,602101,TRUE,60210102,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
60210105,分期手续费收入,,C,T,C,156,602101,TRUE,60210105,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
60210199,其他贷款业务收入,,C,T,C,156,602101,TRUE,60210199,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
6301,营业外收入,,C,T,C,156,,TRUE,6301,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
630105,违约金收入,,C,T,C,156,6301,TRUE,630105,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
630106,个人贷款罚息收入,,C,T,C,156,6301,TRUE,630106,FALSE,2,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
63010601,个人短期贷款罚息收入,,C,T,C,156,630106,TRUE,63010601,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
63010602,个人中长期贷款罚息收入,,C,T,C,156,630106,TRUE,63010602,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
63010603,已核销贷款罚息收回,,C,T,C,156,630106,TRUE,63010603,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
6421,手续费及佣金支出,,C,T,C,156,,TRUE,6421,FALSE,1,FALSE,CUSTR/FUNDING,FALSE
642102,结算手续费支出,,D,T,C,156,6421,TRUE,642102,FALSE,2,TRUE,CUSTR/FUNDING,FALSE
6711,营业外支出,,D,T,C,156,,TRUE,6711,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
671199,其他营业外支出,,D,T,C,156,6711,TRUE,671199,FALSE,2,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
67119901,利息收入减免支出,,D,T,C,156,671199,TRUE,67119901,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
67119902,手续费及佣金收入减免支出,,D,T,C,156,671199,TRUE,67119902,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
67119903,其他业务收入减免支出,,D,T,C,156,671199,TRUE,67119903,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
67119904,营业外收入减免支出,,D,T,C,156,671199,TRUE,67119904,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
67119905,贷款本金减免支出,,D,T,C,156,671199,TRUE,67119905,FALSE,3,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
7003,表外应收未收利息,,D,T,F,156,,TRUE,7003,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
700301,表外应收未收利息-短期,,D,T,F,156,7003,TRUE,700301,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
700302,表外应收未收利息-中长期,,D,T,F,156,7003,TRUE,700302,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
7006,对外贷款信用承诺-客户,,D,T,F,156,,TRUE,7006,FALSE,1,TRUE,,FALSE
7007,待追索已核销贷款本金,,D,T,F,156,,TRUE,7007,FALSE,1,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
7008,待追索已核销应收利息,,D,T,F,156,,TRUE,7008,FALSE,1,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
7009,待追索其他资金,,D,T,F,156,,TRUE,7009,FALSE,1,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
7018,表外应收未收罚息,,D,T,F,156,,TRUE,7018,FALSE,1,FALSE,PRODUCT/TRENCH/CUSTR,FALSE
701801,表外应收未收罚息-短期,,D,T,F,156,7018,TRUE,701801,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
701802,表外应收未收罚息-中长期,,D,T,F,156,7018,TRUE,701802,FALSE,2,TRUE,PRODUCT/TRENCH/CUSTR,FALSE
